HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
5138,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
374,E00000005,5,-2,5,1,-2,1,3,2,-1,2,1,2,1
2966,E00000026,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
725,E00000012,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
1609,E00000019,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
1482,E00000018,5,-2,2,2,-2,4,5,3,-1,2,3,2,2
3109,E00000027,5,-2,3,1,-2,1,2,1,-1,2,2,2,2
563,E00000007,5,-2,6,1,-2,1,6,3,-1,2,1,4,1
1144,E00000016,5,-2,3,1,-2,1,2,1,-1,2,1,4,1
2219,E00000023,5,-2,5,2,-2,3,4,3,-1,2,2,2,2
1092,E00000016,5,-2,2,1,-2,1,3,1,-1,2,4,6,2
2249,E00000024,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
4294,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5043,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3752,E00000030,5,-2,3,5,-2,4,5,3,-1,2,1,2,1
3701,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4858,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
1812,E00000020,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2221,E00000023,5,-2,5,1,-2,1,5,2,-1,2,3,2,1
4331,E00166755,5,-2,2,1,-2,1,4,2,-1,2,4,2,1
5024,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2087,E00000022,5,-2,3,3,-2,3,4,3,-1,2,6,2,2
284,E00000005,5,-2,2,2,-2,2,3,2,-1,2,2,2,2
5035,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2128,E00000022,5,-2,5,4,-2,3,4,2,-1,2,3,4,1
3226,E00000027,5,-2,6,2,-2,3,2,1,-1,2,3,2,1
4784,E00166757,5,-2,2,1,-2,1,4,2,-1,2,1,4,2
2962,E00000026,5,-2,6,1,-2,1,4,1,-1,2,1,2,2
2130,E00000022,5,-2,5,4,-2,3,4,2,-1,2,2,7,1
4343,E00166755,5,-2,3,2,-2,2,4,1,-1,2,1,6,1
3646,E00000029,5,-2,6,5,-2,2,2,1,-1,1,4,8,1
3073,E00000027,5,-2,2,1,-2,1,2,1,-1,2,2,3,1
3793,E00000030,5,-2,5,1,-2,1,3,2,-1,2,3,8,1
3877,E00000031,5,-2,3,1,-2,1,3,1,-1,2,2,5,1
1226,E00000016,5,-2,6,1,-2,1,3,1,-1,2,9,2,1
4573,E00166756,5,-2,2,1,-2,1,2,1,-1,2,8,5,2
888,E00000013,5,-2,6,1,-2,1,3,2,-1,2,3,2,1
3497,E00000028,5,-2,6,3,-2,2,5,2,-1,2,1,6,1
3743,E00000030,2,-2,2,2,-2,2,5,3,-1,2,3,2,1
1795,E00000020,5,-2,6,1,-2,1,4,3,-1,2,2,4,1
2299,E00000024,5,-2,6,1,-2,1,2,1,-1,2,4,2,1
783,E00000012,5,-2,6,2,-2,2,2,1,-1,2,1,2,1
40,E00000001,5,-2,2,1,-2,1,6,1,-1,2,2,2,1
3884,E00000031,5,-2,5,2,-2,4,2,1,-1,2,5,3,1
2002,E00000021,5,-2,6,1,-2,1,5,1,-1,2,4,2,1
3860,E00000030,5,-2,6,5,-2,3,5,3,-1,2,9,2,2
2543,E00000025,5,-2,3,1,-2,1,4,2,-1,2,1,2,2
265,E00000005,5,-2,2,1,-2,1,3,1,-1,2,1,2,2
697,E00000012,5,-2,3,2,-2,2,3,1,-1,2,1,6,1
3228,E00000027,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
5180,E00166758,5,-2,2,2,-2,2,3,2,-1,2,1,6,1
4323,E00166755,5,-2,2,4,-2,2,1,1,-1,2,1,3,1
1972,E00000021,5,-2,6,3,-2,2,3,2,-1,2,1,4,1
325,E00000005,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
5442,E00166759,5,-2,3,2,-2,2,4,2,-1,2,4,4,1
379,E00000005,5,-2,5,1,-2,1,4,1,-1,2,1,2,1
243,E00000005,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
5061,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2293,E00000024,5,-2,6,1,-2,1,2,1,-1,1,2,6,1
471,E00000005,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1702,E00000020,5,-2,2,2,-2,2,3,1,-1,2,2,2,2
558,E00000007,5,-2,6,2,-2,3,4,2,-1,2,1,2,1
3899,E00000031,5,-2,5,1,-2,1,3,2,-1,2,6,2,1
3015,E00000026,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
5464,E00166759,5,-2,5,1,-2,1,3,1,-1,2,2,4,1
5457,E00166759,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
4373,E00166755,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
5365,E00166758,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4926,E00166757,5,-2,6,1,-2,1,3,2,-1,2,2,6,1
457,E00000005,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4390,E00166755,5,-2,6,1,-2,1,3,1,-1,2,9,4,1
286,E00000005,5,-2,2,2,-2,2,3,2,-1,2,1,4,1
583,E00000007,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
1958,E00000021,5,-2,6,1,-2,1,3,2,-1,2,1,2,1
1900,E00000021,5,-2,3,1,-2,1,3,1,-1,2,1,2,2
2242,E00000023,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2489,E00000025,5,-2,2,1,-2,1,1,1,-1,2,1,2,2
2289,E00000024,5,-2,5,5,-2,2,4,2,-1,2,2,2,1
488,E00000007,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
2092,E00000022,5,-2,3,3,-2,4,5,3,-1,2,2,2,2
4827,E00166757,5,-2,6,1,-2,1,1,1,-1,2,9,6,1
1417,E00000017,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
4464,E00166755,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
4379,E00166755,5,-2,6,3,-2,2,2,1,-1,2,3,4,1
1412,E00000017,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3461,E00000028,5,-2,6,1,-2,1,3,1,-1,1,2,2,2
3158,E00000027,5,-2,6,1,-2,1,1,1,-1,2,1,5,1
1003,E00000014,5,-2,5,1,-2,1,2,1,-1,2,3,6,2
2312,E00000024,5,-2,6,2,-2,2,2,1,-1,2,2,2,2
4834,E00166757,5,-2,6,1,-2,1,2,1,-1,1,2,6,1
4934,E00166757,5,-2,6,3,-2,2,3,1,-1,2,2,2,1
3102,E00000027,5,-2,3,1,-2,1,2,1,-1,1,1,4,2
4148,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
73,E00000001,5,-2,5,2,-2,3,4,2,-1,2,1,2,1
4291,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2904,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
2525,E00000025,4,-2,2,2,-2,3,6,3,-1,2,8,2,1
2466,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
493,E00000007,5,-2,2,5,-2,2,4,2,-1,2,1,4,1
3356,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3244,E00000027,5,-2,6,5,-2,2,3,1,-1,1,2,6,1
4320,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3422,E00000028,5,-2,6,1,-2,1,1,1,-1,2,2,2,2
2825,E00000026,5,-2,2,1,-2,1,2,1,-1,2,1,2,3
3051,E00000026,-2,-2,-1,-1,-2,0,5,1,-1,2,-1,-1,1
186,E00000003,5,-2,3,2,-2,2,5,4,-1,2,2,2,3
4435,E00166755,5,-2,6,3,-2,2,4,2,-1,2,1,2,1
927,E00000014,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
2341,E00000024,5,-2,6,2,-2,2,3,2,-1,2,1,2,2
3445,E00000028,5,-2,6,1,-2,1,2,1,-1,2,9,6,1
3495,E00000028,5,-2,6,2,-2,2,5,1,-1,1,1,4,1
4237,E00000035,5,-2,6,1,-2,1,6,4,-1,2,3,5,1
1535,E00000018,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
17,E00000001,5,-2,2,1,-2,1,5,3,-1,2,4,2,2
4453,E00166755,5,-2,6,5,-2,2,5,2,-1,2,9,2,2
37,E00000001,5,-2,2,3,-2,2,5,3,-1,2,2,2,1
2533,E00000025,5,-2,3,1,-2,1,3,2,-1,2,3,3,1
5191,E00166758,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
2282,E00000024,5,-2,3,5,-2,2,4,2,-1,2,1,4,1
1047,E00000014,5,-2,6,2,-2,2,2,1,-1,2,9,4,1
4051,E00000032,5,-2,5,3,-2,2,5,3,-1,2,2,2,1
2296,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
3444,E00000028,5,-2,6,1,-2,1,2,1,-1,2,4,4,1
1875,E00000021,5,-2,2,2,-2,2,4,2,-1,2,4,2,2
4397,E00166755,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
5320,E00166758,5,-2,6,1,-2,1,4,2,-1,2,1,2,1
5272,E00166758,5,-2,5,1,-2,1,1,1,-1,2,2,2,1
1706,E00000020,5,-2,2,2,-2,2,3,2,-1,2,1,2,2
4307,E00000035,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3994,E00000032,5,-2,5,1,-2,1,3,2,-1,2,1,7,1
5235,E00166758,5,-2,3,2,-2,2,2,1,-1,2,2,2,3
3470,E00000028,5,-2,6,1,-2,1,3,1,-1,2,2,4,1
115,E00000003,5,-2,2,2,-2,2,2,1,-1,2,1,2,2
4550,E00166756,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
1927,E00000021,5,-2,3,1,-2,1,6,1,-1,2,1,2,1
1453,E00000018,5,-2,2,1,-2,1,3,1,-1,2,1,2,2
1846,E00000021,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
3376,E00000027,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4223,E00000035,5,-2,6,5,-2,2,4,2,-1,2,2,2,1
4930,E00166757,5,-2,6,2,-2,2,3,1,-1,2,4,2,1
2631,E00000025,5,-2,6,1,-2,1,4,2,-1,1,1,2,2
49,E00000001,5,-2,2,2,-2,3,6,3,-1,2,1,2,2
1214,E00000016,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
2915,E00000026,5,-2,6,2,-2,2,2,1,-1,2,1,2,2
4862,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,5,1
716,E00000012,5,-2,5,1,-2,1,3,1,-1,2,1,2,1
2815,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4258,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1981,E00000021,5,-2,6,1,-2,1,4,1,-1,2,2,2,1
2874,E00000026,5,-2,3,1,-2,1,4,2,-1,2,4,2,1
1637,E00000019,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
3360,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
2244,E00000024,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
4630,E00166756,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
2030,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4042,E00000032,5,-2,5,2,-2,4,4,3,-1,2,8,2,1
5283,E00166758,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
1033,E00000014,5,-2,6,5,-2,2,1,1,-1,2,2,6,1
141,E00000003,5,-2,2,1,-2,1,6,3,-1,2,1,2,2
4195,E00000035,5,-2,6,2,-2,2,3,2,-1,2,9,2,1
482,E00000007,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
4191,E00000035,5,-2,6,3,-2,2,3,1,-1,2,1,2,2
2423,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2175,E00000023,5,-2,3,3,-2,2,4,1,-1,2,2,6,1
1058,E00000014,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4180,E00000035,5,-2,6,1,-2,1,3,1,-1,2,4,8,2
4171,E00000035,5,-2,6,5,-2,2,2,2,-1,2,1,6,1
36,E00000001,5,-2,2,2,-2,2,5,3,-1,2,1,4,1
54,E00000001,5,-2,3,1,-2,1,5,3,-1,2,1,2,2
4281,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1550,E00000018,5,-2,6,1,-2,1,4,1,-1,2,1,2,1
3400,E00000028,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
1069,E00000016,5,-2,2,1,-2,1,2,1,-1,2,6,2,1
31,E00000001,5,-2,2,2,-2,2,5,3,-1,2,1,2,2
5121,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2508,E00000025,5,-2,2,2,-2,2,3,2,-1,2,2,2,1
627,E00000010,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
4970,E00166757,5,-2,6,3,-2,2,4,2,-1,2,2,2,1
2935,E00000026,5,-2,6,1,-2,1,3,1,-1,2,1,4,2
4914,E00166757,5,-2,6,1,-2,1,3,2,-1,2,1,2,1
3761,E00000030,5,-2,5,1,-2,1,1,1,-1,2,2,7,1
926,E00000014,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
4823,E00166757,5,-2,5,2,-2,3,4,2,-1,2,4,2,1
2639,E00000025,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
3785,E00000030,5,-2,5,1,-2,1,3,1,-1,2,5,2,1
2934,E00000026,5,-2,6,1,-2,1,3,1,-1,2,9,4,1
3144,E00000027,5,-2,5,2,-2,2,4,1,-1,2,1,7,1
1416,E00000017,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
2075,E00000022,5,-2,3,2,-2,2,4,2,-1,2,4,2,2
1836,E00000021,5,-2,2,1,-2,1,3,1,-1,2,4,2,1
3514,E00000028,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3847,E00000030,5,-2,6,1,-2,1,4,1,-1,2,5,2,2
3282,E00000027,5,-2,6,3,-2,4,6,4,-1,2,2,4,1
4727,E00166756,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
5072,E00166757,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
4755,E00166757,5,-2,2,1,-2,1,3,1,-1,2,4,2,3
613,E00000010,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
4680,E00166756,5,-2,6,1,-2,1,3,2,-1,2,2,2,1
5477,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
4589,E00166756,5,-2,3,1,-2,1,1,1,-1,2,4,2,1
905,E00000013,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3960,E00000032,5,-2,5,3,-2,2,1,1,-1,2,1,4,1
4451,E00166755,4,-2,6,3,-2,2,5,2,-1,2,2,5,2
4079,E00000032,5,-2,5,2,-2,4,6,3,-1,2,7,3,1
4882,E00166757,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
5252,E00166758,5,-2,3,2,-2,2,3,1,-1,2,1,2,3
3909,E00000031,5,-2,5,2,-2,4,3,2,-1,2,6,2,1
139,E00000003,5,-2,2,1,-2,1,6,1,-1,2,2,2,1
1538,E00000018,5,-2,6,1,-2,1,3,1,-1,2,3,2,2
1106,E00000016,5,-2,2,1,-2,1,4,1,-1,2,2,2,2
2563,E00000025,5,-2,6,1,-2,1,1,1,-1,2,1,2,2
2032,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2876,E00000026,5,-2,3,1,-2,1,4,2,-1,2,2,2,3
2879,E00000026,5,-2,3,2,-2,2,4,2,-1,2,1,2,1
4865,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
5184,E00166758,5,-2,2,1,-2,1,4,1,-1,2,1,2,1
183,E00000003,5,-2,3,2,-2,2,5,2,-1,2,1,2,3
5220,E00166758,5,-2,2,4,-2,2,5,3,-1,2,2,2,2
385,E00000005,5,-2,6,1,-2,1,1,1,-1,2,1,2,2
2775,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3857,E00000030,5,-2,6,5,-2,3,5,3,-1,2,1,2,1
2581,E00000025,5,-2,6,1,-2,1,2,1,-1,2,1,4,2
3239,E00000027,5,-2,6,1,-2,1,3,2,-1,2,1,6,1
1520,E00000018,5,-2,3,1,-2,1,6,1,-1,2,1,2,1
2310,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,8,1
981,E00000014,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
3455,E00000028,5,-2,6,5,-2,2,2,1,-1,2,3,7,1
1796,E00000020,5,-2,6,2,-2,2,4,2,-1,2,2,2,1
1038,E00000014,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
2901,E00000026,5,-2,6,1,-2,1,2,1,-1,2,2,2,2
4581,E00166756,5,-2,2,2,-2,2,3,2,-1,2,1,2,1
3556,E00000029,5,-2,2,1,-2,1,2,1,-1,2,1,4,1
4052,E00000032,5,-2,5,4,-2,3,5,1,-1,2,5,4,1
1136,E00000016,5,-2,2,2,-2,3,5,1,-1,2,2,2,2
4402,E00166755,5,-2,6,4,-2,2,3,1,-1,2,4,6,1
4158,E00000035,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
3691,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
698,E00000012,5,-2,3,3,-2,3,3,1,-1,2,1,2,1
339,E00000005,5,-2,3,1,-2,1,3,1,-1,2,1,3,1
1634,E00000019,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
5273,E00166758,5,-2,5,1,-2,1,2,1,-1,2,5,2,1
1056,E00000014,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2129,E00000022,5,-2,5,4,-2,3,4,2,-1,2,8,4,1
206,E00000003,5,-2,3,2,-2,4,6,4,-1,2,2,4,2
2027,E00000021,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
267,E00000005,5,-2,2,1,-2,1,3,1,-1,2,1,2,3
321,E00000005,5,-2,2,5,-2,4,5,4,-1,2,2,2,1
737,E00000012,5,-2,5,1,-2,1,3,1,-1,2,4,2,2
459,E00000005,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5084,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
557,E00000007,5,-2,6,5,-2,2,4,2,-1,2,2,6,1
2640,E00000025,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
2410,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2698,E00000025,5,-2,6,2,-2,2,6,1,-1,2,1,2,2
4731,E00166756,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2978,E00000026,5,-2,6,5,-2,2,4,2,-1,2,9,2,2
4749,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
1862,E00000021,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
5449,E00166759,5,-2,5,1,-2,1,1,1,-1,2,2,2,1
4768,E00166757,5,-2,2,2,-2,2,3,1,-1,2,3,2,1
4351,E00166755,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
4080,E00000032,5,-2,5,3,-2,4,6,3,-1,2,8,2,1
3410,E00000028,5,-2,3,1,-2,1,3,1,-1,2,1,4,2
1474,E00000018,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
4232,E00000035,5,-2,6,5,-2,2,5,1,-1,2,2,4,1
1517,E00000018,5,-2,3,2,-2,3,5,2,-1,2,1,2,2
550,E00000007,5,-2,6,1,-2,1,4,2,-1,2,1,8,1
5195,E00166758,5,-2,2,1,-2,1,4,2,-1,2,5,2,1
3963,E00000032,5,-2,5,1,-2,1,2,1,-1,2,6,2,1
2190,E00000023,5,-2,5,1,-2,1,3,2,-1,2,2,2,1
4285,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3347,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
5025,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2550,E00000025,5,-2,5,1,-2,1,1,1,-1,2,4,2,1
4682,E00166756,5,-2,6,1,-2,1,3,2,-1,2,2,4,1
4349,E00166755,5,-2,5,2,-2,2,3,1,-1,2,8,2,1
525,E00000007,5,-2,6,1,-2,1,3,1,-1,2,1,2,2
3183,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
1903,E00000021,5,-2,3,1,-2,1,3,2,-1,2,4,2,2
2929,E00000026,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
5315,E00166758,5,-2,6,3,-2,3,3,2,-1,2,1,2,1
4842,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
2487,E00000025,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
1944,E00000021,5,-2,6,2,-2,2,2,1,-1,2,2,2,3
4588,E00166756,5,-2,3,1,-2,1,1,1,-1,2,3,2,1
2449,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1621,E00000019,5,-2,3,1,-2,1,4,1,-1,2,1,2,2
4579,E00166756,5,-2,2,2,-2,2,3,1,-1,2,2,2,2
5509,E00166759,5,-2,6,5,-2,2,3,2,-1,2,2,6,1
2659,E00000025,5,-2,6,3,-2,2,4,1,-1,2,2,2,2
3331,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3917,E00000031,5,-2,5,5,-2,2,4,1,-1,2,4,6,1
300,E00000005,5,-2,2,2,-2,2,4,1,-1,2,3,2,1
2885,E00000026,5,-2,3,1,-2,1,5,1,-1,1,2,2,2
5543,E00166759,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2287,E00000024,5,-2,3,2,-2,3,6,3,-1,2,3,2,2
2594,E00000025,5,-2,6,1,-2,1,3,2,-1,2,1,2,1
2801,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2308,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,4,2
4098,E00000035,5,-2,2,2,-2,2,3,3,-1,2,2,2,1
3580,E00000029,5,-2,5,1,-2,1,2,1,-1,2,8,2,1
1368,E00000017,5,-2,5,2,-2,2,6,1,-1,2,4,2,1
856,E00000013,5,-2,3,2,-2,2,4,1,-1,2,1,2,1
2469,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
591,E00000010,5,-2,3,1,-2,1,1,1,-1,2,1,2,2
1225,E00000016,5,-2,6,2,-2,3,2,1,-1,2,2,2,2
3035,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1801,E00000020,5,-2,6,2,-2,2,4,3,-1,2,3,2,2
1866,E00000021,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
14,E00000001,5,-2,2,1,-2,1,5,3,-1,2,1,2,2
3130,E00000027,5,-2,3,2,-2,2,3,2,-1,2,2,2,1
2215,E00000023,5,-2,5,4,-2,3,4,2,-1,2,3,2,1
5144,E00166758,5,-2,2,1,-2,1,3,1,-1,2,2,2,1
1515,E00000018,5,-2,3,3,-2,2,5,2,-1,2,2,2,1
3713,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2653,E00000025,5,-2,6,1,-2,1,4,2,-1,2,2,6,1
1181,E00000016,5,-2,3,2,-2,2,6,1,-1,2,1,2,1
4017,E00000032,5,-2,5,1,-2,1,4,1,-1,2,5,5,1
3033,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1717,E00000020,5,-2,2,1,-2,1,4,3,-1,2,2,2,2
728,E00000012,5,-2,5,1,-2,1,3,1,-1,2,4,2,1
4958,E00166757,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
2699,E00000025,5,-2,6,2,-2,2,6,2,-1,2,9,6,1
1111,E00000016,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
187,E00000003,5,-2,3,2,-2,4,5,4,-1,2,1,2,2
1992,E00000021,5,-2,6,3,-2,2,4,1,-1,2,1,4,1
5546,E00166759,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4183,E00000035,5,-2,6,1,-2,1,3,2,-1,2,2,2,1
3029,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,1,-1,-1,1
4965,E00166757,5,-2,6,3,-2,2,4,1,-1,2,3,4,1
2061,E00000022,5,-2,2,4,-2,3,4,3,-1,2,2,2,3
1970,E00000021,5,-2,6,5,-2,2,3,1,-1,2,1,6,1
2275,E00000024,5,-2,3,1,-2,1,4,1,-1,2,2,2,1
2744,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2608,E00000025,5,-2,6,2,-2,2,3,1,-1,2,9,7,1
4427,E00166755,5,-2,6,3,-2,2,4,1,-1,2,4,2,2
2794,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1200,E00000016,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
1444,E00000018,4,-2,2,1,-2,1,3,1,-1,2,2,2,2
3143,E00000027,5,-2,5,2,-2,2,3,1,-1,2,6,2,1
886,E00000013,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
3234,E00000027,5,-2,6,1,-2,1,3,2,-1,1,1,2,2
4666,E00166756,5,-2,6,1,-2,1,2,1,-1,2,1,2,3
2650,E00000025,5,-2,6,1,-2,1,4,2,-1,2,4,4,1
1384,E00000017,5,-2,6,1,-2,1,3,1,-1,2,2,2,3
2162,E00000023,5,-2,2,2,-2,2,4,2,-1,2,6,2,1
2522,E00000025,5,-2,2,5,-2,2,5,2,-1,2,1,2,2
3341,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4168,E00000035,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
1023,E00000014,5,-2,5,1,-2,1,5,1,-1,2,2,2,1
4070,E00000032,5,-2,5,2,-2,4,5,3,-1,2,3,6,1
1922,E00000021,5,-2,3,3,-2,2,4,2,-1,2,2,2,1
5407,E00166759,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
5304,E00166758,5,-2,6,2,-2,2,3,2,-1,2,7,2,1
3012,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2382,E00000024,5,-2,6,2,-2,2,6,1,-1,2,1,6,1
3110,E00000027,5,-2,3,1,-2,1,2,1,-1,2,1,2,3
1116,E00000016,5,-2,2,2,-2,2,4,1,-1,2,3,2,1
434,E00000005,5,-2,6,3,-2,3,3,2,-1,2,2,2,1
4489,E00166755,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
328,E00000005,5,-2,3,3,-2,2,2,1,-1,2,4,2,2
5425,E00166759,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
1630,E00000019,5,-2,5,1,-2,1,3,2,-1,2,2,2,1
4015,E00000032,5,-2,5,1,-2,1,4,1,-1,2,3,2,2
2332,E00000024,5,-2,6,1,-2,1,3,2,-1,2,2,6,1
1290,E00000017,5,-2,2,2,-2,4,5,3,-1,2,5,2,1
